-1.00;-692.29
-0.98;483.41
-0.97;478.33
-0.96;472.87
-0.95;467.63
-0.94;462.71
-0.93;457.15
-0.91;451.89
-0.90;446.77
-0.89;441.37
-0.88;436.15
-0.87;430.85
-0.86;425.63
-0.84;420.39
-0.83;415.11
-0.82;409.95
-0.81;404.44
-0.80;399.45
-0.79;394.11
-0.77;388.93
-0.76;383.69
-0.75;378.39
-0.74;373.00
-0.73;368.01
-0.72;362.69
-0.70;357.51
-0.69;352.19
-0.68;346.99
-0.67;341.67
-0.66;336.47
-0.65;331.23
-0.63;325.99
-0.62;320.67
-0.61;315.49
-0.60;310.25
-0.59;305.05
-0.58;299.79
-0.56;294.55
-0.55;289.27
-0.54;283.99
-0.53;278.77
-0.52;273.45
-0.51;268.31
-0.49;263.03
-0.48;257.83
-0.47;252.51
-0.46;247.42
-0.45;242.05
-0.44;236.85
-0.42;231.61
-0.41;226.35
-0.40;221.05
-0.39;215.79
-0.38;210.61
-0.37;205.40
-0.36;200.01
-0.34;194.83
-0.33;189.57
-0.32;184.31
-0.31;179.03
-0.30;173.81
-0.29;168.57
-0.27;163.31
-0.26;157.71
-0.25;152.81
-0.24;147.62
-0.23;142.29
-0.22;137.07
-0.20;131.90
-0.19;126.66
-0.18;120.91
-0.17;116.16
-0.16;110.86
-0.15;105.66
-0.13;100.29
-0.12;95.14
-0.11;89.77
-0.10;84.70
-0.09;79.38
-0.08;74.10
-0.06;68.65
-0.05;63.60
-0.04;58.36
-0.03;53.10
-0.02;47.90
-0.01;42.64
0.01;37.44
0.02;32.08
0.03;26.86
0.04;21.39
0.05;16.34
0.06;11.14
0.08;5.84
0.09;0.58
0.10;-4.62
0.11;-9.92
0.12;-15.12
0.13;-20.42
0.15;-25.66
0.16;-30.86
0.17;-36.16
0.18;-41.51
0.19;-46.64
0.20;-51.92
0.22;-57.02
0.23;-62.34
0.24;-67.58
0.25;-72.84
0.26;-78.10
0.27;-83.44
0.29;-88.56
0.30;-93.82
0.31;-99.12
0.32;-104.34
0.33;-109.56
0.34;-114.82
0.36;-120.08
0.37;-125.30
0.38;-130.58
0.39;-135.86
0.40;-140.77
0.41;-146.34
0.43;-151.21
0.44;-156.84
0.45;-162.02
0.46;-167.30
0.47;-172.58
0.48;-177.82
0.50;-183.06
0.51;-188.36
0.52;-193.56
0.53;-198.84
0.54;-204.12
0.55;-209.34
0.57;-214.56
0.58;-219.84
0.59;-225.06
0.60;-230.77
0.61;-235.56
0.62;-240.80
0.64;-246.02
0.65;-251.30
0.66;-256.52
0.67;-261.80
0.68;-267.02
0.69;-272.26
0.71;-277.46
0.72;-282.72
0.73;-288.04
0.74;-293.24
0.75;-298.48
0.76;-303.74
0.78;-309.00
0.79;-314.20
0.80;-319.50
0.81;-324.80
0.82;-329.96
0.83;-335.26
0.85;-340.41
0.86;-345.65
0.87;-350.96
0.88;-356.26
0.89;-361.43
0.90;-366.59
0.92;-371.98
0.93;-377.15
0.94;-382.33
0.95;-387.61
0.96;-392.91
0.97;-398.24
0.99;-403.45
1.00;-408.67
1.01;-413.75
1.01;-419.17
1.00;-419.32
0.99;-413.87
0.97;-408.65
0.96;-403.39
0.95;-398.13
0.94;-392.95
0.93;-387.65
0.92;-382.41
0.90;-377.22
0.89;-371.91
0.88;-366.61
0.87;-361.48
0.86;-356.56
0.85;-350.96
0.83;-345.65
0.82;-340.43
0.81;-335.15
0.80;-329.94
0.79;-324.70
0.78;-319.48
0.76;-314.22
0.75;-308.96
0.74;-303.74
0.73;-298.46
0.72;-293.22
0.71;-288.02
0.69;-282.92
0.68;-277.46
0.67;-272.28
0.66;-267.00
0.65;-261.76
0.64;-256.58
0.62;-251.30
0.61;-246.00
0.60;-240.80
0.59;-235.56
0.58;-230.28
0.57;-225.04
0.55;-219.82
0.54;-214.52
0.53;-209.30
0.52;-204.04
0.51;-198.90
0.50;-193.54
0.48;-188.01
0.47;-183.04
0.46;-177.86
0.45;-172.21
0.44;-167.28
0.43;-161.69
0.41;-156.82
0.40;-151.56
0.39;-146.32
0.38;-141.04
0.37;-135.92
0.36;-130.60
0.34;-125.32
0.33;-119.75
0.32;-114.84
0.31;-109.56
0.30;-104.05
0.29;-99.06
0.27;-93.82
0.26;-88.62
0.25;-83.32
0.24;-78.16
0.23;-72.80
0.22;-67.60
0.20;-62.32
0.19;-57.08
0.18;-51.84
0.17;-46.58
0.16;-41.34
0.15;-36.14
0.13;-30.80
0.12;-25.60
0.11;-20.38
0.10;-15.12
0.09;-9.82
0.08;-4.66
0.06;0.58
0.05;5.86
0.04;11.28
0.03;16.36
0.02;21.62
0.01;26.84
-0.01;32.12
-0.02;37.52
-0.03;42.62
-0.04;47.79
-0.05;53.14
-0.06;58.38
-0.08;63.60
-0.09;68.86
-0.10;74.08
-0.11;79.34
-0.12;84.64
-0.13;89.90
-0.15;95.10
-0.16;100.34
-0.17;105.21
-0.18;110.84
-0.19;116.10
-0.20;121.11
-0.22;126.39
-0.23;131.88
-0.24;137.07
-0.25;141.88
-0.26;147.59
-0.27;152.79
-0.29;157.58
-0.30;163.35
-0.31;168.55
-0.32;174.26
-0.33;179.57
-0.34;184.31
-0.36;189.53
-0.37;194.81
-0.38;200.11
-0.39;205.35
-0.40;210.61
-0.41;216.26
-0.42;221.11
-0.44;226.33
-0.45;231.59
-0.46;236.83
-0.47;242.03
-0.48;247.29
-0.49;252.55
-0.51;257.83
-0.52;263.03
-0.53;268.29
-0.54;273.51
-0.55;278.81
-0.56;284.01
-0.58;289.25
-0.59;294.51
-0.60;299.79
-0.61;305.03
-0.62;310.31
-0.63;315.49
-0.65;320.75
-0.66;326.01
-0.67;331.15
-0.68;336.51
-0.69;341.75
-0.70;346.97
-0.72;352.13
-0.73;357.47
-0.74;362.63
-0.75;367.91
-0.76;373.17
-0.77;378.45
-0.79;383.63
-0.80;388.95
-0.81;394.23
-0.82;399.41
-0.83;404.67
-0.84;409.97
-0.86;415.17
-0.87;420.33
-0.88;425.67
-0.89;430.95
-0.90;436.15
-0.91;441.47
-0.93;446.65
-0.94;451.91
-0.95;457.11
-0.96;462.43
-0.97;467.63
-0.98;472.91
-1.00;478.13
