0.09;-33.95
0.08;-39.40
0.06;-44.37
0.05;-49.63
0.04;-54.73
0.03;-60.13
0.02;-65.43
0.01;-70.65
-0.01;-75.91
-0.02;-81.11
-0.03;-86.47
-0.04;-91.69
-0.05;-96.81
-0.06;-102.09
-0.08;-107.35
-0.09;-112.55
-0.10;-117.85
-0.11;-123.09
-0.12;-128.31
-0.13;-133.55
-0.15;-138.87
-0.16;-144.13
-0.17;-149.29
-0.18;-154.61
-0.19;-159.91
-0.20;-165.05
-0.22;-170.33
-0.23;-175.53
-0.24;-180.75
-0.25;-186.01
-0.26;-191.27
-0.27;-196.55
-0.29;-201.73
-0.30;-206.99
-0.31;-212.23
-0.32;-217.55
-0.33;-222.73
-0.34;-228.46
-0.36;-233.29
-0.37;-238.55
-0.38;-243.68
-0.39;-249.01
-0.40;-254.23
-0.41;-259.53
-0.42;-264.73
-0.44;-269.96
-0.45;-275.23
-0.46;-280.44
-0.47;-285.77
-0.48;-290.96
-0.49;-296.22
-0.51;-301.46
-0.52;-306.70
-0.53;-311.98
-0.54;-317.18
-0.55;-322.46
-0.56;-327.70
-0.58;-333.03
-0.59;-338.16
-0.60;-343.48
-0.61;-348.70
-0.62;-353.98
-0.63;-359.16
-0.65;-364.42
-0.66;-369.56
-0.67;-374.92
-0.68;-380.26
-0.69;-385.48
-0.70;-390.66
-0.72;-395.92
-0.73;-401.16
-0.74;-406.44
-0.75;-411.72
-0.76;-416.92
-0.77;-422.12
-0.79;-427.46
-0.80;-432.72
-0.81;-437.98
-0.82;-443.31
-0.83;-448.44
-0.84;-453.70
-0.86;-459.00
-0.87;-464.22
-0.88;-469.52
-0.89;-474.76
-0.90;-479.98
-0.91;-485.33
-0.93;-490.56
-0.94;-495.80
-0.95;-501.04
-0.96;-506.28
-0.97;-511.52
-0.98;-516.76
-1.00;-522.00
-1.01;-527.24
-1.02;-532.48
-1.03;-537.85
-1.04;-542.96
-1.05;-548.20
-1.07;-553.44
-1.08;-558.68
-1.09;-563.92
-1.10;-569.16
-1.11;-574.40
-1.12;-579.64
-1.14;-584.88
-1.15;-590.12
-1.16;-595.36
-1.17;-600.60
-1.18;-605.84
-1.19;-611.08
-1.21;-616.32
-1.22;-621.56
-1.23;-626.80
-1.24;-632.04
-1.25;-637.28
-1.26;-642.52
-1.28;-647.76
-1.29;-653.00
-1.30;-658.24
-1.31;-663.48
-1.32;-668.71
-1.33;-673.95
-1.35;-679.19
-1.36;-684.43
